Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2020,BMW,M240i,"Wheelbase 2,690 mm (105.9 in)","Front-engine, rear-wheel-drive",,,Transmission,"This article is about the rear-wheel drive coupé/convertible. For other models, see BMW 2 Series.",,,,,,,,Predecessor BMW 1 Series (E82/E88),"It came with the same N55B30 engine as the standard M235i, but was equipped with","It came with the same N55B30 engine as the standard M235i, but was equipped with a limited-slip differential, M Performance suspension, and M Performance exhaust, while power seat motors and the sunroof were eliminated to save weight.","It includes codes for automatic transmissions, leather upholstery, metallic paint, premium","It includes codes for automatic transmissions, leather upholstery, metallic paint, premium audio systems, and other interior and exterior options."
,,,"and 2015 Sport Auto ""Best coupé up to €50,000""",Engine,,,speed automatic,,,,,,,,,Convertible models feature a 20% increase in rigidity compared to the E88 1 Series convertible and feature an electric convertible top that can be raised or lowered in 20 seconds at speeds up to 50 km/h (31 mph).,Standard equipment includes the features that come with this vehicle.,Standard equipment includes the features that come with this vehicle.,,
,,,"Auto Bild Sportscars ""Sports Car of the Year""",L B38 I3 turbo,,,speed dual-clutch,,,,,,,,,"Exterior designed changes including: updated front fascia, hexagonal LED headlights (Adaptive LED pack / option), updated LED taillights, and new alloy designs and exterior paint options",Select Your Options Choose options to include in this vehicle value.,Select Your Options Choose options to include in this vehicle value.,,
,,,"Auto motor und sport ""Autonis Best New Design"" in the compact class",L N20/B48 I4 turbo,,,Convertible models feature a 20% increase in rigidity compared to the E88 1 Series convertible and feature an electric convertible top that can be raised or lowered in 20 seconds at speeds up to 50 km/h (31 mph).,,,,,,,,,Interior design changes including: a redesigned dashboard and additional leather and cloth options,"For the most accurate pricing and values on new or used vehicles, select the opt","For the most accurate pricing and values on new or used vehicles, select the optional features on the vehicle.",,
,,,,L N47/B47 I4 turbo,,,,,,,,,,,,,Wheel styles are extensively coded along with tire and suspension options.,Wheel styles are extensively coded along with tire and suspension options.,,
,,,,The high-performance F87 M2 model was produced in the coupe body style. It is powered by the BMW N55 and BMW S55 turbocharged inline-six engines.,,,,,,,,,,,,,"View detailed specs, features and options for the 2020 BMW 2-Series M240i Coupe","View detailed specs, features and options for the 2020 BMW 2-Series M240i Coupe at U.S.",,
,,,,Convertible models feature a 20% increase in rigidity compared to the E88 1 Series convertible and feature an electric convertible top that can be raised or lowered in 20 seconds at speeds up to 50 km/h (31 mph).,,,,,,,,,,,,,After a lot of tooing and froing I've decided I'd like to get myself an M240i I',After a lot of tooing and froing I've decided I'd like to get myself an M240i I'm wondering what the must have options are on them I'd be looking at about a 2018 car I see some mention of active differential on some ads but not sure if they all have this?,,
,,,,Engines,,,,,,,,,,,,,"Highlights of the BMW M2 CS, BMW M2 Coupe, and BMW M240i xDrive Coupe: Prices, e","Highlights of the BMW M2 CS, BMW M2 Coupe, and BMW M240i xDrive Coupe: Prices, equipment and technical data.",,
,,,,Petrol engines,,,,,,,,,,,,,The latest tech The 2020 M240i starts with standard equipment like a nicely size,"The latest tech The 2020 M240i starts with standard equipment like a nicely sized 6.5-inch infotainment screen, a seven-speaker sound system, plus a host of driver-aids built in.",,
,,,,Model Years Engine Power Torque 0–100 km/h (0-62 mph),,,,,,,,,,,,,"If you want more, look for the Premium package which includes a navigation syste","If you want more, look for the Premium package which includes a navigation system, access to available BMW remote services, and Apple CarPlay.",,
,,,,L I3 turbo 100 kW (134 hp),,,,,,,,,,,,,,,,
,,,,L I4 turbo,,,,,,,,,,,,,,,,
