Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2022,BMW,M850i,Wheelbase,"Front-engine, rear-wheel-drive",,,Transmission 8-speed automatic,Hybrid drivetrain MHEV (840d),,,,,,,,Predecessor,The M850i xDrive receives 20-inch wheels as standard and aerodynamic elements su,"The M850i xDrive receives 20-inch wheels as standard and aerodynamic elements such as larger air intakes and a front lip spoiler. Available options includes Microsoft Office 365 and Skype for Business integration, laser headlights, a display key fob, and a Bowers & Wilkins Diamond Surround Sound System. Near field communication can also be used to unlock the car via a smartphone.",,
,,,,The M8 models (designated F91/F92/F93) were unveiled in June 2019 and are powered by the twin-turbocharged BMW S63 V8 petrol engine.,,,,,,,,,,,,,"From glass controls to illuminated welcome lighting, the BMW 8 Series sets a new","From glass controls to illuminated welcome lighting, the BMW 8 Series sets a new standard.",,
,,,,Petrol engines,,,,,,,,,,,,,[ENJOY] All BMW FA Option Codes - description in English All BMWs Jump to Latest,"[ENJOY] All BMW FA Option Codes - description in English All BMWs Jump to Latest 22K views 20 replies 4 participants last post by rams16fan Mar 18, 2026 The all-new BMW M850i xDrive Coupe features a 4.4-liter TwinPower Turbo V-8 engine with 523 hp and 553 lb-ft torque.",,
,,,,Model Years Engine Power Torque 0–100 km/h,,,,,,,,,,,,,"Luxurious With Or Without Options The 2022 BMW M850i xDrive 's interior is, in m","Luxurious With Or Without Options The 2022 BMW M850i xDrive 's interior is, in many ways, luxurious.",,
,,,,turbo I6 250 kW (340 PS; 335 hp),,,,,,,,,,,,,"Starting with the choice of materials for the seat upholstery, dash, door paddin","Starting with the choice of materials for the seat upholstery, dash, door padding, and headliner, which uses a mix of premium fabric and optional high-grade leather.",,
,,,,twin-turbo V8 390 kW (530 PS; 523 hp),,,,,,,,,,,,,"Learn about the 840i, 840i xDrive, and M850i xDrive trim options for the 2022 BM","Learn about the 840i, 840i xDrive, and M850i xDrive trim options for the 2022 BMW 8 Series and see which is best for you.",,
,,,,twin-turbo V8 441 kW (600 PS; 591 hp),,,,,,,,,,,,,"See detailed specs, features, packages and dimensions by trim level for the 2022","See detailed specs, features, packages and dimensions by trim level for the 2022 BMW M850.",,
,,,,twin-turbo V8 460 kW (625 PS; 617 hp),,,,,,,,,,,,,"View detailed specs, features and options for the 2022 BMW 8-Series M850i xDrive","View detailed specs, features and options for the 2022 BMW 8-Series M850i xDrive Gran Coupe at U.S.",,
,,,,,,,,,,,,,,,,,The models illustrated in this medium show the equipment and configuration optio,The models illustrated in this medium show the equipment and configuration options (standard and optional) for vehicles produced by BMW AG for the German market.,,
,,,,,,,,,,,,,,,,,Alterations in standard and optional equipment and the configurations available,"Alterations in standard and optional equipment and the configurations available for the different models may occur after 12/21/2021, the editorial deadline for this medium, or according to the specific requirements of other member ...",,
